id;level_0;level_1;level_2;level_3;level_4;bezug;motiv_zielbildung;informationsaufnahme;informationsintegration;aktionsauswahl;aktionsausführung;effektkontrolle;utterance;utterance_english;tp;absatz;need_type;recipe_no;step_no;step_component_no;recipe_id;step_component_text;step_text;task_level_0;task_level_1;seq;norm_seq;next_norm_seq;previous_need;penultimate_need
1094;Ingredient;Ingredients in Recipe;Ingredients in Recipe - explicit;;;aktivitaet;fertig;in;offen;offen;offen;offen;Mhm Was käme da alles rein ?;Mhm What would come in there everything?;17;63;fact;0;0;0;0;;;;;31;0,274336283;0,28318584;Recipe;Ingredient
2764;Recipe;Recipe Retrieval;Alternative Recipe Request;implicit;;kein_bezug;kein_bezug;kein_bezug;kein_bezug;kein_bezug;kein_bezug;kein_bezug;Da fehlt es halt auch einfach wieder an allem Außer Kartoffeln Topinamburding und ja .;There is simply missing again everything except potatoes Topinamburding and yes .;17;67;fact;0;0;0;0;;;;;32;0,283185841;0,2920354;Ingredient;Recipe
2774;Recipe;Recipe Retrieval;Alternative Recipe Request;explicit;;plan;fertig;in;offen;offen;offen;offen;Ok was gibt es noch ?;Ok what else is there ?;17;67;fact;0;0;0;0;;;;;33;0,292035398;0,30088496;Recipe;Ingredient
1095;Ingredient;Ingredients in Recipe;Ingredients in Recipe - explicit;;;plan;fertig;in;offen;offen;offen;offen;Ok was kommt das Chili con carne alles rein ?;Ok what comes the chili con carne everything purely?;17;69;fact;0;0;0;0;;;;;34;0,300884956;0,30973451;Recipe;Recipe
2775;Recipe;Recipe Retrieval;Alternative Recipe Request;explicit;;plan;fertig;in;offen;offen;offen;offen;Ja ok . Ähm Was gibt es noch ?;Yes, ok. Um, what else is there?;17;71;fact;0;0;0;0;;;;;35;0,309734513;0,31858407;Ingredient;Recipe
1096;Ingredient;Ingredients in Recipe;Ingredients in Recipe - explicit;;;plan;fertig;in;offen;offen;offen;offen;Ja was bräuchte man alles für das erste was du gesagt hast für den Spargel-Kartoffelsalat;Yes what would you need for the first thing you said for the asparagus potato salad?;17;73;fact;0;0;0;0;;;;;36;0,318584071;0,32743363;Recipe;Ingredient
2721;Recipe;Recipe Retrieval;Recipe Request;Recipe Request with Ingredients;explicit;plan;in;offen;offen;offen;offen;offen;Ok mal blöd gefragt . Kannst du mir irgendwas empfehlen was ich aus den ganzen Geschichten hier bauen kann .;Okay, stupid question. Can you recommend anything I can build from all the stories here.;17;75;fact;0;0;0;0;;;;;37;0,327433628;0,33628319;Ingredient;Recipe
2722;Recipe;Recipe Retrieval;Recipe Request;Recipe Request with Ingredients;explicit;plan;in;offen;offen;offen;offen;offen;Wo ich NUR die Zutaten brauch . Kannst mal und halt irgendwie Öl Essig und so Geschichten klar aber;Where I need ONLY the ingredients. Can times and stop somehow oil vinegar and so stories clear but;17;77;fact;0;0;0;0;;;;;38;0,336283186;0,34513274;Recipe;Ingredient
387;User Command;Recipe Selection;Recipe selection - implicit;;;aktivitaet;fertig;fertig;fertig;in;offen;offen;Das wär ok .;That would be ok.;17;81;coop;0;0;0;0;;;;;39;0,345132743;0,3539823;Recipe;Recipe
1097;Ingredient;Ingredients in Recipe;Ingredients in Recipe - explicit;;;plan;fertig;in;offen;offen;offen;offen;Ok was war da jetzt alles mit drin ?;Ok what was there now everything in it?;17;85;fact;0;0;0;0;;;;;40;0,353982301;0,36283186;User Command;Recipe
928;Ingredient;Ingredients in Recipe;Ingredients during process;Next Ingredient in Preparation process;;plan;fertig;fertig;in;offen;offen;offen;Mhm;Mhm;17;87;fact;0;0;0;0;;;;;41;0,362831858;0,37168142;Ingredient;User Command
929;Ingredient;Ingredients in Recipe;Ingredients during process;Next Ingredient in Preparation process;;plan;fertig;fertig;in;offen;offen;offen;Mhm;Mhm;17;89;fact;0;0;0;0;;;;;42;0,371681416;0,38053097;Ingredient;Ingredient
2758;Recipe;Recipe Retrieval;Side Dish Recipe Request;;;plan;in;offen;offen;offen;offen;offen;Ok . Was könnte man den aus dem REST beispielsweise machen ?;Okay. What could you do with the REST for example ?;17;91;fact;0;0;0;0;;;;;43;0,380530973;0,38938053;Ingredient;Ingredient
2759;Recipe;Recipe Retrieval;Side Dish Recipe Request;;;plan;in;offen;offen;offen;offen;offen;Ist die Frage was könnte man für einen Gibt es irgendeinen Salat den man aus Gurke und Bulgur macht ?;Is the question what could you make for a salad from cucumber and bulgur ?;17;95;fact;0;0;0;0;;;;;44;0,389380531;0,39823009;Recipe;Ingredient
2620;Recipe;Recipe Summary;;;;plan;fertig;offen;in;offen;offen;offen;Mhm;Mhm;17;97;fact;0;0;0;0;;;;;45;0,398230088;0,40707965;Recipe;Recipe
58;Knowledge;Knowledge Taste;;;;plan;in;offen;offen;offen;offen;offen;Wie schmeckt der Bulgur ? Weil das kenn ich überhaupt nicht;How does the bulgur taste? Because I do not know it at all;17;101;fact;0;0;0;0;;;;;46;0,407079646;0,4159292;Recipe;Recipe
2723;Recipe;Recipe Retrieval;Recipe Request;Recipe Request with Ingredients;explicit;plan;fertig;in;offen;offen;offen;offen;Dann Bräucht ich ein Rezept wieder Also zumindest für ihn hier ?;Then I need a recipe again So at least for him here?;17;107;fact;0;0;0;0;;;;;47;0,415929204;0,42477876;Knowledge;Recipe
354;User Command;Recipe Selection;Recipe selection - explicit;;;plan;fertig;in;offen;offen;offen;offen;also bloß den letzten .;Just the last one.;17;115;coop;0;0;0;0;;;;;48;0,424778761;0,43362832;Recipe;Knowledge
355;User Command;Recipe Selection;Recipe selection - explicit;;;plan;fertig;fertig;fertig;in;offen;offen;Ja genau der da . Ja genau Tomate Gurken .;Yes, that one. Yes, tomato and cucumber.;17;117;coop;0;0;0;0;;;;;49;0,433628319;0,44247788;User Command;Recipe
1098;Ingredient;Ingredients in Recipe;Ingredients in Recipe - explicit;;;plan;fertig;in;offen;offen;offen;offen;Ja . Genau . Ok . So . Ok was kommt da nochmal rein ? in den;Yes. Exactly. Okay. Okay. So . Ok what goes in there again ? in the;17;119;fact;0;0;0;0;;;;;50;0,442477876;0,45132743;User Command;User Command
78;Knowledge;Knowledge Ingredient;;;;plan;in;offen;offen;offen;offen;offen;Werden Zitronen schlecht ?;Do lemons go bad?;17;125;fact;1;0;0;13;;;;;51;0,451327434;0,46017699;Ingredient;User Command
79;Knowledge;Knowledge Ingredient;;;;plan;in;offen;offen;offen;offen;offen;Werden Zitronen schlecht ?;Do lemons go bad?;17;127;fact;1;0;0;13;;;;;52;0,460176991;0,46902655;Knowledge;Ingredient
570;Amount;Amount of Ingredients;;;;aktivitaet;fertig;fertig;fertig;in;offen;offen;Ok also jetzt eineinhalb Kilo Kartoffeln in der Theorie;Ok so now one and a half kilos of potatoes in theory;17;133;fact;1;0;0;13;;;;;53;0,469026549;0,47787611;Knowledge;Knowledge
777;Amount;Amount of Ingredients;Amount of Ingredient Reassurance explicit;;;aktivitaet;fertig;fertig;fertig;in;offen;offen;Ok also jetzt eineinhalb Kilo Kartoffeln in der Theorie;Ok so now one and a half kilo of potatoes in theory;17;133;fact;1;0;0;13;;;;;54;0,477876106;0,48672566;Amount;Knowledge
898;Amount;Amount of Persons;;;;plan;in;offen;offen;offen;offen;offen;oder für wie viel Leute ist das dann ?;or for how many people is that then?;17;133;fact;1;0;0;13;;;;;55;0,486725664;0,49557522;Amount;Amount
571;Amount;Amount of Ingredients;;;;aktivitaet;fertig;in;offen;offen;offen;offen;Und dann Zitronen ? waren zwei angesagt eigentlich oder ?;And then lemons ? were two actually announced or ?;17;137;fact;1;0;0;13;;;;;56;0,495575221;0,50442478;Amount;Amount
778;Amount;Amount of Ingredients;Amount of Ingredient Reassurance explicit;;;aktivitaet;fertig;in;offen;offen;offen;offen;Und dann Zitronen ? waren zwei angesagt eigentlich oder ?;And then lemons ? were two actually announced or ?;17;137;fact;1;0;0;13;;;;;57;0,504424779;0,51327434;Amount;Amount
80;Knowledge;Knowledge Ingredient;;;;plan;in;offen;offen;offen;offen;offen;Die Frage ist wird DAS Zeug schlecht irgendwann ? Da steht einfach überhaupt nichts drauf .;The question is, will this stuff go bad at some point? There's just nothing on it at all.;17;139;fact;1;0;0;13;;;;;58;0,513274336;0,52212389;Amount;Amount
1264;Ingredient;MHD (Mindesthaltbarkeitsdatum);;;;plan;in;offen;offen;offen;offen;offen;Sechster zwölfter achtzehn . Das ist schon ewig offen . Also schon ein paar Wochen . Weiß nicht ob das noch gut ist oder nicht;Sixth twelve eighteen. It's been open forever. So already a few weeks. Don't know if it's still good or not;17;141;fact;1;0;0;13;;;;;59;0,522123894;0,53097345;Knowledge;Amount
1147;Ingredient;Ingredients in Recipe;Ingredient Existence in Recipe;Ingredient Existence in Recipe - explicit;;aktivitaet;fertig;fertig;fertig;in;offen;offen;Dann war Ding Bohnen oder Mais oder;Then thing was beans or corn or;17;147;fact;1;0;0;13;;;;;60;0,530973451;0,53982301;Ingredient;Knowledge
1210;Ingredient;Ingredients in Recipe;Reassurance explicit;;;aktivitaet;fertig;fertig;fertig;in;offen;offen;Dann war Ding Bohnen oder Mais oder;Then thing was beans or corn or;17;147;fact;1;0;0;13;;;;;61;0,539823009;0,54867257;Ingredient;Ingredient
930;Ingredient;Ingredients in Recipe;Ingredients during process;Next Ingredient in Preparation process;;plan;fertig;fertig;in;offen;offen;offen;Mhm Ja .;Mhm Yes .;17;149;fact;1;0;0;13;;;;;62;0,548672566;0,55752212;Ingredient;Ingredient
931;Ingredient;Ingredients in Recipe;Ingredients during process;Next Ingredient in Preparation process;;plan;fertig;fertig;in;offen;offen;offen;Ja .;Yes .;17;151;fact;1;0;0;13;;;;;63;0,557522124;0,56637168;Ingredient;Ingredient
932;Ingredient;Ingredients in Recipe;Ingredients during process;Next Ingredient in Preparation process;;plan;fertig;fertig;in;offen;offen;offen;Mhm;Mhm;17;153;fact;1;0;0;13;;;;;64;0,566371681;0,57522124;Ingredient;Ingredient
933;Ingredient;Ingredients in Recipe;Ingredients during process;Next Ingredient in Preparation process;;aktivitaet;fertig;fertig;fertig;in;offen;offen;So Petersilie Olivenöl so und dann was noch ? Oder war es da .;So parsley olive oil so and then what else ? Or was it there .;17;155;fact;1;0;0;13;;;;;65;0,575221239;0,5840708;Ingredient;Ingredient
1620;Preparation;Preparation Steps;All preparation steps;;;aktivitaet;fertig;in;offen;offen;offen;offen;Ok gibt es da irgendeine Beschreibung wie man da vorgehen sollte ?;Ok is there any description how to proceed ?;17;159;competence;1;1;0;13;;Zuerst die Kartoffeln kochen, dann pellen. Anschließend würfeln und in eine große Schüssel geben.;;Kartoffeln zubereiten;66;0,584070796;0,59292035;Ingredient;Ingredient
2161;Preparation;Preparation Steps;Preparation Step - Implicit Reassurance;;;aktivitaet;fertig;fertig;fertig;in;offen;offen;Kann ich erst mal Kartoffeln kochen .;Can I cook potatoes first.;17;161;competence;1;1;1;13;Zuerst die Kartoffeln kochen;Zuerst die Kartoffeln kochen, dann pellen. Anschließend würfeln und in eine große Schüssel geben.;Kartoffeln kochen;Kartoffeln zubereiten;67;0,592920354;0,60176991;Preparation;Ingredient
2162;Preparation;Preparation Steps;Preparation Step - Implicit Reassurance;;;aktivitaet;fertig;fertig;fertig;in;offen;offen;Also erst bloß die normalen Kartoffeln quasi;So first just the normal potatoes quasi;17;163;competence;1;1;1;13;Zuerst die Kartoffeln kochen;Zuerst die Kartoffeln kochen, dann pellen. Anschließend würfeln und in eine große Schüssel geben.;Kartoffeln kochen;Kartoffeln zubereiten;68;0,601769912;0,61061947;Preparation;Preparation
1148;Ingredient;Ingredients in Recipe;Ingredient Existence in Recipe;Ingredient Existence in Recipe - explicit;;aktivitaet;fertig;fertig;fertig;in;offen;offen;Ja sind ja auch Süßkartoffeln stehen auch dabei oder ?;Yes are also sweet potatoes are also there or?;17;167;fact;1;1;0;13;;Zuerst die Kartoffeln kochen, dann pellen. Anschließend würfeln und in eine große Schüssel geben.;;Kartoffeln zubereiten;69;0,610619469;0,61946903;Preparation;Preparation
1211;Ingredient;Ingredients in Recipe;Reassurance explicit;;;aktivitaet;fertig;fertig;fertig;in;offen;offen;Ja sind ja auch Süßkartoffeln stehen auch dabei oder ?;Yes, sweet potatoes are also included or ?;17;167;fact;1;1;0;13;;Zuerst die Kartoffeln kochen, dann pellen. Anschließend würfeln und in eine große Schüssel geben.;;Kartoffeln zubereiten;70;0,619469027;0,62831858;Ingredient;Preparation
1980;Preparation;Preparation Steps;Preparation Step - Explicit Reassurance;;;aktivitaet;fertig;fertig;fertig;in;offen;offen;Also ich mach jetzt eine so mit rein zum probieren;So I make now one so with purely to taste;17;171;competence;1;1;0;13;;Zuerst die Kartoffeln kochen, dann pellen. Anschließend würfeln und in eine große Schüssel geben.;;Kartoffeln zubereiten;71;0,628318584;0,63716814;Ingredient;Ingredient
252;Time;Cooking Time;;;;aktivitaet;fertig;fertig;in;offen;offen;offen;Steht dabei wie lange ? Oder einfach bis halt durch sind ?;Does it say how long? Or just until they're done?;17;173;fact;1;1;1;13;Zuerst die Kartoffeln kochen;Zuerst die Kartoffeln kochen, dann pellen. Anschließend würfeln und in eine große Schüssel geben.;Kartoffeln kochen;Kartoffeln zubereiten;72;0,637168142;0,6460177;Preparation;Ingredient
112;Time;Cooking Time Reassurance;Cooking Time - Reassurance explicit;;;aktivitaet;fertig;fertig;in;in;offen;offen;Fünf Minuten ? Zehn Minuten ?;Five minutes? Ten minutes?;17;175;fact;1;1;1;13;Zuerst die Kartoffeln kochen;Zuerst die Kartoffeln kochen, dann pellen. Anschließend würfeln und in eine große Schüssel geben.;Kartoffeln kochen;Kartoffeln zubereiten;73;0,646017699;0,65486726;Time;Preparation
253;Time;Cooking Time;;;;aktivitaet;fertig;fertig;in;offen;offen;offen;Alles klar . So . Gut . Wie lange dauert das normal .;All right. All right. There. Good. How long does it normally take ?;17;175;fact;1;1;1;13;Zuerst die Kartoffeln kochen;Zuerst die Kartoffeln kochen, dann pellen. Anschließend würfeln und in eine große Schüssel geben.;Kartoffeln kochen;Kartoffeln zubereiten;74;0,654867257;0,66371681;Time;Time
1742;Preparation;Preparation Steps;Next Preparation Step;;;aktivitaet;fertig;in;offen;offen;offen;offen;Was sind denn die nächsten Schritte noch ?;What are the next steps?;17;181;competence;1;2;0;13;;"Die Frühlingszwiebeln in Ringe, die roten Zwiebeln in Halbringe und die 
Spitzpaprika in Würfel schneiden und die Petersilie hacken. Das klein 
geschnittene Gemüse sowie den Mais mit Kidneybohnen und Paprika und die 
Petersilie zu den Kartoffeln geben.";;Gemüse verarbeiten;75;0,663716814;0,67256637;Time;Time
1452;Ingredient;Ingredient - Texture,Appearance;Ingredient Appearance;Ingredient Shape;;aktivitaet;fertig;fertig;fertig;in;offen;offen;In Würfel hast du gesagt oder ?;In cubes, you said, right?;17;183;fact;1;2;3;13;Spitzpaprika in Würfel schneiden;"Die Frühlingszwiebeln in Ringe, die roten Zwiebeln in Halbringe und die 
Spitzpaprika in Würfel schneiden und die Petersilie hacken. Das klein 
geschnittene Gemüse sowie den Mais mit Kidneybohnen und Paprika und die 
Petersilie zu den Kartoffeln geben.";Spitzpaprika würfeln;Gemüse verarbeiten;76;0,672566372;0,68141593;Preparation;Time
1544;Ingredient;Ingredient - Texture,Appearance;Reassurance explicit;;;aktivitaet;fertig;fertig;fertig;in;offen;offen;In Würfel hast du gesagt oder ?;You said in cubes, right?;17;183;fact;1;2;3;13;Spitzpaprika in Würfel schneiden;"Die Frühlingszwiebeln in Ringe, die roten Zwiebeln in Halbringe und die 
Spitzpaprika in Würfel schneiden und die Petersilie hacken. Das klein 
geschnittene Gemüse sowie den Mais mit Kidneybohnen und Paprika und die 
Petersilie zu den Kartoffeln geben.";Spitzpaprika würfeln;Gemüse verarbeiten;77;0,681415929;0,69026549;Ingredient;Preparation
2534;Cooking technique;Cooking technique - Ingredient;;;;aktivitaet;fertig;fertig;fertig;fertig;in;offen;Wie schneidet man am blödsten in Würfel .;What's the best way to cut into cubes?;17;185;competence;1;2;3;13;Spitzpaprika in Würfel schneiden;"Die Frühlingszwiebeln in Ringe, die roten Zwiebeln in Halbringe und die 
Spitzpaprika in Würfel schneiden und die Petersilie hacken. Das klein 
geschnittene Gemüse sowie den Mais mit Kidneybohnen und Paprika und die 
Petersilie zu den Kartoffeln geben.";Spitzpaprika würfeln;Gemüse verarbeiten;78;0,690265487;0,69911504;Ingredient;Ingredient
2535;Cooking technique;Cooking technique - Ingredient;;;;aktivitaet;fertig;fertig;fertig;fertig;in;offen;Gibt es irgendein smartes System dass man am besten in Würfel schneidet ?;Is there any smart system that is best to cut into cubes ?;17;187;competence;1;2;3;13;Spitzpaprika in Würfel schneiden;"Die Frühlingszwiebeln in Ringe, die roten Zwiebeln in Halbringe und die 
Spitzpaprika in Würfel schneiden und die Petersilie hacken. Das klein 
geschnittene Gemüse sowie den Mais mit Kidneybohnen und Paprika und die 
Petersilie zu den Kartoffeln geben.";Spitzpaprika würfeln;Gemüse verarbeiten;79;0,699115044;0,7079646;Cooking technique;Ingredient
1743;Preparation;Preparation Steps;Next Preparation Step;;;aktivitaet;fertig;in;offen;offen;offen;offen;Mhm;Mhm;17;191;competence;1;2;3;13;Spitzpaprika in Würfel schneiden;"Die Frühlingszwiebeln in Ringe, die roten Zwiebeln in Halbringe und die 
Spitzpaprika in Würfel schneiden und die Petersilie hacken. Das klein 
geschnittene Gemüse sowie den Mais mit Kidneybohnen und Paprika und die 
Petersilie zu den Kartoffeln geben.";Spitzpaprika würfeln;Gemüse verarbeiten;80;0,707964602;0,71681416;Cooking technique;Cooking technique
2536;Cooking technique;Cooking technique - Ingredient;;;;aktivitaet;fertig;fertig;fertig;fertig;in;offen;Und wie schauts- also wie wie kann am besten bestimmen dass sie fertig sind ? Oder kann man das irgendwie bestimmen außer einfach Gefühl ?;And what is the best way to determine that they are ready? Or is there any way to determine that other than just feel?;17;201;competence;1;1;1;13;Zuerst die Kartoffeln kochen;Zuerst die Kartoffeln kochen, dann pellen. Anschließend würfeln und in eine große Schüssel geben.;Kartoffeln kochen;Kartoffeln zubereiten;81;0,716814159;0,72566372;Preparation;Cooking technique
1744;Preparation;Preparation Steps;Next Preparation Step;;;aktivitaet;fertig;in;offen;offen;offen;in;Was kommt als nächstes ? Wenn die Kartoffeln fertig sind ?;What comes next? When the potatoes are done?;17;203;competence;1;1,2,3;0;13;;"Zuerst die Kartoffeln kochen, dann pellen. Anschließend würfeln und in eine große Schüssel geben. Die Frühlingszwiebeln in Ringe, die roten Zwiebeln in Halbringe und die 
Spitzpaprika in Würfel schneiden und die Petersilie hacken. Das klein 
geschnittene Gemüse sowie den Mais mit Kidneybohnen und Paprika und die 
Petersilie zu den Kartoffeln geben. Für das Dressing Zitronensaft, Olivenöl, Paprikapulver, Pfeffer und Salz
 miteinander mischen. In die Schüssel zu den Kartoffeln geben.";;Kartoffeln zubereiten,Gemüse verarbeiten,Dressing zubereiten;82;0,725663717;0,73451327;Cooking technique;Preparation
