utterance;level_0;level_1;level_2;tp;absatz;seq
Aber die Kar- die Linsen müssen schon äh vorher gekocht werden oder?;competence;Preparation;Preparation Steps;29;48;24
Aber die Kar- die Linsen müssen schon äh vorher gekocht werden oder? Mhm;competence;Preparation;Preparation Steps;29;50;25
Mhm. Mhm;competence;Preparation;Preparation Steps;29;52;26
Mhm. Ach ok also brauch ich die auch nicht kochen eigentlich.;competence;Preparation;Preparation Steps;29;54;27
Ach ok also brauch ich die auch nicht kochen eigentlich. Äh brauch da für das Rezept einen Mixer?;fact;Equipment;Equipment needed;29;56;28
Äh brauch da für das Rezept einen Mixer? So einen Stabmixer oder sowas?;fact;Equipment;Equipment needed;29;58;29
So einen Stabmixer oder sowas? Du wie ist denn die Reihenfolge Erst Zwiebel dann? Kartoffeln?;competence;Preparation;Preparation Order;29;60;30
Du wie ist denn die Reihenfolge Erst Zwiebel dann? Kartoffeln? Das Öl ist heiß?;fact;Temperature;Temperature of Ingredient;29;64;31
Das Öl ist heiß? Die Kartoffeln schon anbraten oder?;competence;Preparation;Preparation Steps;29;66;32
Die Kartoffeln schon anbraten oder? Äh wie viel Milliliter Wasser sollen rein?;fact;Amount;Amount of Ingredients;29;68;33
Äh wie viel Milliliter Wasser sollen rein? In die Brühe?;competence;Preparation;Preparation Steps;29;68;34
In die Brühe? Köcheln lassen oder? Oder wie ist denn da der;competence;Preparation;Preparation Steps;29;84;35
Köcheln lassen oder? Oder wie ist denn da der. Was ist dann Chutney genau?;fact;Knowledge;Knowledge Ingredient;29;90;36
Was ist dann Chutney genau? Wie viel Minuten haben wir noch;fact;Time;Remaining Time;29;100;37
Wie viel Minuten haben wir noch. Wie lange haben wir noch?;fact;Time;Remaining Time;29;102;38
Wie lange haben wir noch? Wie lange ist denn noch?;fact;Time;Remaining Time;29;104;39
Was könnte ich heute kochen;fact;Recipe;Recipe Retrieval;30;1;1
Was könnte ich heute kochen. Hm. Das habe ich schon einmal gekocht.;fact;Recipe;Recipe Retrieval;30;3;2
Hm. Das habe ich schon einmal gekocht. Ich habe den Großteil der Zutaten nicht. Finde etwas anderes das ich kochen kann.;fact;Recipe;Recipe Retrieval;30;7;3
Ich habe den Großteil der Zutaten nicht. Finde etwas anderes das ich kochen kann. Was kommt in Kartoffeln auf mexikanische Art?;fact;Ingredient;Ingredients in Recipe;30;11;4
Was kommt in Kartoffeln auf mexikanische Art? Auch hier habe ich keine Zutaten. Hm. Finde Rezepte für Risotto.;fact;Recipe;Recipe Retrieval;30;13;5
Auch hier habe ich keine Zutaten. Hm. Finde Rezepte für Risotto. Was kommt in Risotto alla milanese;fact;Ingredient;Ingredients in Recipe;30;15;6
Was kommt in Risotto alla milanese. Gehe die Zutatenliste durch.;fact;Ingredient;Ingredients in Recipe;30;19;7
Gehe die Zutatenliste durch. Check;fact;Ingredient;Ingredients in Recipe;30;21;8
Check. Zwiebel check;fact;Ingredient;Ingredients in Recipe;30;23;9
Zwiebel check. Ersetze kein Instant durch Instant.;fact;Ingredient;Ingredient Substitution;30;25;10
Ersetze kein Instant durch Instant. Check;fact;Ingredient;Ingredients in Recipe;30;29;11
Check. Überspringe das;fact;Ingredient;Ingredients in Recipe;30;31;12
Überspringe das. Lies mir das Rezept äh die Rezeptschritte vor.;competence;Preparation;Preparation Steps;30;39;13
Lies mir das Rezept äh die Rezeptschritte vor. Was ist primo piato.;fact;Knowledge;Knowledge - Translation;30;41;14
Was ist primo piato. Danke. Fahre mit dem Rezept fort.;competence;Preparation;Preparation Steps;30;43;15
Danke. Fahre mit dem Rezept fort. Überspring das;competence;Preparation;Preparation Steps;30;45;16
Überspring das. Schlage mir alternativ einfache Rezeptalternativen zu diesem Rezept vor.;fact;Recipe;Recipe Retrieval;30;47;17
Schlage mir alternativ einfache Rezeptalternativen zu diesem Rezept vor. Wie viel Kürbis brauch ich.;fact;Amount;Amount of Ingredients;30;49;18
Wie viel Kürbis brauch ich. Ok Lies die Schritte zum Rezept vor.;competence;Preparation;Preparation Steps;30;55;19
Ok Lies die Schritte zum Rezept vor. Nenne mir alle VORzubereitenden Schritte.;competence;Preparation;Preparation Steps;30;57;20
Nenne mir alle VORzubereitenden Schritte. Wie viel Brühe muss ich auf ansetzen.;fact;Amount;Amount of Ingredients;30;59;21
Wie viel Brühe muss ich auf ansetzen. Alex wie groß müssen die Süßkartoffelteile sein;fact;Ingredient;Ingredient - Texture,Appearance;30;63;22
Alex wie groß müssen die Süßkartoffelteile sein. Gibt es eine genauere Angabe zu Streifen.;fact;Ingredient;Ingredient - Texture,Appearance;30;65;23
Gibt es eine genauere Angabe zu Streifen. Alex was muss ich mit den Streifen machen wenn ich fertig bin.;competence;Preparation;Preparation Steps;30;67;24
Alex was muss ich mit den Streifen machen wenn ich fertig bin. Was muss ich mit den STREIfen machen wenn ich fertig bin;competence;Preparation;Preparation Steps;30;69;25
Was muss ich mit den STREIfen machen wenn ich fertig bin. Was muss ich mit dem Knoblauch machen?;competence;Preparation;Preparation of Ingredient;30;71;26
Was muss ich mit dem Knoblauch machen? Wie viel Schalotte brauche ich.;fact;Amount;Amount of Ingredients;30;73;27
Wie viel Schalotte brauche ich. Wie groß ist eine normale Schalotte.;fact;Knowledge;Knowledge Ingredient;30;75;28
Wie groß ist eine normale Schalotte. Was ist das in Zentimetern.;fact;Miscellaneous;Size conversion;30;77;29
Was ist das in Zentimetern. Wie viel Frühlingszwiebeln müssen in das Gericht.;fact;Amount;Amount of Ingredients;30;79;30
Wie viel Frühlingszwiebeln müssen in das Gericht. Alex lies mir die folgenden Rezeptschritte nochmal vor.;competence;Preparation;Preparation Steps;30;83;31
Alex lies mir die folgenden Rezeptschritte nochmal vor. Wie viel Öl muss ich erhitzen.;fact;Amount;Amount of Ingredients;30;85;32
Wie viel Öl muss ich erhitzen. Trifft das Rezept Aussagen darüber in was ich das Öl erhitzen soll.;fact;Equipment;Equipment needed;30;87;33
Trifft das Rezept Aussagen darüber in was ich das Öl erhitzen soll. Wechsel ich das GeFÄß noch einmal.;fact;Miscellaneous;Pot change;30;89;34
Wechsel ich das GeFÄß noch einmal. Wechsel ich das Gefäß noch einmal.;fact;Miscellaneous;Pot change;30;91;35
Wechsel ich das Gefäß noch einmal. Ist ein Topf die richtige Wahl.;fact;Equipment;Equipment needed;30;93;36
Ist ein Topf die richtige Wahl. Kommt außer dem Olivenöl noch etwas in den Topf.;fact;Ingredient;Ingredients in Recipe;30;95;37
Kommt außer dem Olivenöl noch etwas in den Topf. Wie viel Butter brauche ich?;fact;Amount;Amount of Ingredients;30;97;38
Wie viel Butter brauche ich? Wie viel Öl brauche ich?;fact;Amount;Amount of Ingredients;30;99;39
Wie viel Öl brauche ich? Wann brauche ich die Brühe;fact;Ingredient;Ingredient addition point in time;30;101;40
Wann brauche ich die Brühe. Ähm ich dünste Schalotten und Knoblauch an.;competence;Preparation;Preparation Steps;30;103;41
Ähm ich dünste Schalotten und Knoblauch an. Wie lange dünste ich sie an;fact;Time;Steaming Time;30;107;42
Wie lange dünste ich sie an. Schließt man beim Andünsten den Deckel.;competence;Cooking technique;Technical methods;30;109;43
Schließt man beim Andünsten den Deckel. Was sind die nächsten Schritte nach dem Dünsten.;competence;Preparation;Preparation Steps;30;111;44
Was sind die nächsten Schritte nach dem Dünsten. Wie viel Wein benötige ich.;fact;Amount;Amount of Ingredients;30;113;45
Wie viel Wein benötige ich. Wie viel Reis benötige ich.;fact;Amount;Amount of Ingredients;30;115;46
Wie viel Reis benötige ich. Ist die Menge bereits auf die Hälfte reduziert?;fact;Amount;Amount Adaption;30;117;47
Ist die Menge bereits auf die Hälfte reduziert? Was ist der Unterschied zwischen Risottoreis und anderem Reis.;fact;Knowledge;Knowledge Ingredient;30;119;48
Was ist der Unterschied zwischen Risottoreis und anderem Reis. Wie viel Wein muss ich abmessen?;fact;Amount;Amount of Ingredients;30;121;49
Wie viel Wein muss ich abmessen? Erkläre mir weitere Schritte.;competence;Preparation;Preparation Steps;30;123;50
Erkläre mir weitere Schritte. Gieße ich die ganze Brühe hinzu?;competence;Preparation;Preparation Steps;30;125;51
Gieße ich die ganze Brühe hinzu? Alex nenne mir gute Pizzaservices.;fact;Miscellaneous;Pizza Delivery Service;30;135;52
Alex nenne mir gute Pizzaservices. Wie lange muss der Risottoreis kochen?;fact;Time;Cooking Time;30;139;53
Wie lange muss der Risottoreis kochen? Nachdem ich alles hinzugegeben habe.;competence;Preparation;Preparation Steps;30;141;54
Nachdem ich alles hinzugegeben habe. Benötige ich noch Parmesan für das Rezept?;fact;Ingredient;Ingredients in Recipe;30;145;55
Benötige ich noch Parmesan für das Rezept? Kann ich schon weitere Schritte währenddessen vorbereiten.;competence;Preparation;Preparation Steps;30;147;56
Kann ich schon weitere Schritte währenddessen vorbereiten. Fahre mit den Instruktionen fort.;competence;Preparation;Preparation Steps;30;151;57
Fahre mit den Instruktionen fort. Wie viel Parmesan muss ich unterheben.;fact;Amount;Amount of Ingredients;30;153;58
Wie viel Parmesan muss ich unterheben. Wie viel Zeit ist noch über.;fact;Time;Remaining Time;30;155;59
Wie viel Zeit ist noch über. Darf ich meine Frühlingszwiebeln schon hinzugeben?;fact;Ingredient;Ingredient addition point in time;30;157;60
Darf ich meine Frühlingszwiebeln schon hinzugeben? Wie lange läuft mein Timer noch;fact;Time;Remaining Time;30;159;61
Wie lange läuft mein Timer noch. Geht es schneller wenn ich die Temp- wenn ich die Temperatur erhöhe.;fact;Time;Cooking Time;30;161;62
Geht es schneller wenn ich die Temp- wenn ich die Temperatur erhöhe. Wie viel Frischkäse brauche ich.;fact;Amount;Amount of Ingredients;30;165;63
Wie viel Frischkäse brauche ich. Was war es ursprünglich?;fact;Ingredient;Ingredient Substitution;30;173;64
Was war es ursprünglich? Streue Frühlingszwiebeln a k a Zwiebeln ein;competence;Preparation;Preparation Steps;30;175;65
Streue Frühlingszwiebeln a k a Zwiebeln ein. Wann gebe ich Crème fraîche hinzu?;fact;Ingredient;Ingredient addition point in time;30;177;66
Wann gebe ich Crème fraîche hinzu? Was wenn es aber keine Crème fraîche ist? Sondern Mozzarella der noch schmelzen muss?;competence;Preparation;Alternative Prep Step when other Ingredient;30;179;67
Was wenn es aber keine Crème fraîche ist? Sondern Mozzarella der noch schmelzen muss? Wann soll ich würzen.;competence;Preparation;Preparation Steps;30;181;68
Wann soll ich würzen. Ich würz einfach mal den Parmesan?;competence;Preparation;Preparation Steps;30;183;69
Ich würz einfach mal den Parmesan? Habe ich alle Zutaten hinzugegeben?;fact;Ingredient;Ingredients in Recipe;30;185;70
Habe ich alle Zutaten hinzugegeben? Thymian Oregano Kerbel Rosmarin Basilikum. Was ist am kresseähnlichsten.;fact;Ingredient;Ingredient Comparison;30;187;71
Thymian Oregano Kerbel Rosmarin Basilikum. Was ist am kresseähnlichsten. Alternative to. Kresse.;fact;Ingredient;Ingredient Substitution;30;189;72
Alternative to. Kresse. Wie lange muss ich das so stehen lassen?;fact;Time;Preparation Time;30;193;73
So. Hey Alex schlag mir ein Gerät mit roten Linsen und Tomaten. vor.;fact;Recipe;Recipe Retrieval;31;2;1
So. Hey Alex schlag mir ein Gerät mit roten Linsen und Tomaten. vor. Dann das Zweite Rezept. Kannst du mal das vorlesen was da für Zutaten ich brauch;fact;Ingredient;Ingredients in Recipe;31;4;2
Dann das Zweite Rezept. Kannst du mal das vorlesen was da für Zutaten ich brauch. So. Ok. Also. Wie wie ähm fange ich an. Oder;competence;Preparation;Preparation Steps;31;8;3
So. Ok. Also. Wie wie ähm fange ich an. Oder. Was Wasserkocher?;competence;Preparation;Preparation Steps;31;10;4
Was Wasserkocher? Das Wasser ist für die Linsen oder?;competence;Preparation;Preparation Steps;31;14;5
Das Wasser ist für die Linsen oder? Weil irgendwas irgendwie brauche ich ja Kartoffeln auch oder? Hat es geheißen.;fact;Ingredient;Ingredients in Recipe;31;16;6
Weil irgendwas irgendwie brauche ich ja Kartoffeln auch oder? Hat es geheißen. Mhm;competence;Preparation;Preparation Steps;31;18;7
Mhm. Also kocht der einfach.;competence;Preparation;Preparation Steps;31;24;8
Also kocht der einfach. Ok also Was ist der erste Schritt;competence;Preparation;Preparation Steps;31;26;9
Ok also Was ist der erste Schritt. So. Also. Gemüse schneiden und in die Pfanne und erhitzen.;competence;Preparation;Preparation Steps;31;28;10
So. Also. Gemüse schneiden und in die Pfanne und erhitzen. Äh Was nochmal. Schritt eins;competence;Preparation;Preparation Steps;31;30;11
Äh Was nochmal. Schritt eins;competence;Preparation;Preparation Steps;31;30;12
Äh Was nochmal. Schritt eins. Ist Bratöl auch ok oder?;fact;Ingredient;Ingredient Substitution;31;34;13
Ist Bratöl auch ok oder?;fact;Ingredient;Ingredient Substitution;31;34;14
Ist Bratöl auch ok oder? Das Den Koch äh den Topf mittlerer Hitze zum erhitzen;fact;Temperature;Temperature Reassurance;31;36;15
Das Den Koch äh den Topf mittlerer Hitze zum erhitzen. Und weiter?;competence;Preparation;Preparation Steps;31;38;16
Und weiter? So Wie viel von den Linsen brauche ich denn für eine Person.;fact;Amount;Amount of Ingredients;31;44;17
So Wie viel von den Linsen brauche ich denn für eine Person. So. Ähm Erst wenn die Pfanne warm ist oder?;competence;Preparation;Preparation Steps;31;46;18
So. Ähm Erst wenn die Pfanne warm ist oder? Dann die Linsen dazu.;competence;Preparation;Preparation Steps;31;46;19
Dann die Linsen dazu. Ok. So da kommen Linsen und irgend so eine Milch oder was;competence;Preparation;Preparation Steps;31;48;20
Ok. So da kommen Linsen und irgend so eine Milch oder was. Gibt es eine Alternative zu Kokosmilch?;fact;Ingredient;Ingredient Substitution;31;50;21
Gibt es eine Alternative zu Kokosmilch? Naja gut dann können wir normale Milch auch nehmen oder?;fact;Ingredient;Ingredient Substitution;31;52;22
Naja gut dann können wir normale Milch auch nehmen oder?;fact;Ingredient;Ingredient Substitution;31;52;23
Naja gut dann können wir normale Milch auch nehmen oder? So jetzt muss ich warten bis das warm ist oder?;competence;Preparation;Preparation Steps;31;54;24
So jetzt muss ich warten bis das warm ist oder? Kann ich derweil schon etwas anderes machen?;competence;Preparation;Preparation Steps;31;56;25
Kann ich derweil schon etwas anderes machen? Im Verhältnis zu den Linsen.;fact;Amount;Ratio;31;60;26
Im Verhältnis zu den Linsen. Äh wie viel Wasser brauche ich denn für rote Linsen.;fact;Amount;Amount of Ingredients;31;60;27
Äh wie viel Wasser brauche ich denn für rote Linsen. Was Wie viel Wasser brauche ich;fact;Amount;Amount of Ingredients;31;62;28
Was Wie viel Wasser brauche ich. Doppelte Menge Wasser.;fact;Amount;Ratio;31;64;29
Doppelte Menge Wasser.;fact;Amount;Ratio;31;64;30
Doppelte Menge Wasser. Ähm die Linsen bei zum Kochen bringen und dann;competence;Preparation;Preparation Steps;31;66;31
Ähm die Linsen bei zum Kochen bringen und dann. Solange bis das Wasser verkocht oder?;competence;Preparation;Preparation Steps;31;68;32
Solange bis das Wasser verkocht oder? Zehn Minuten ungefähr.;fact;Time;Cooking Time Reassurance;31;72;33
Zehn Minuten ungefähr. Klein würfeln;fact;Ingredient;Ingredient - Texture,Appearance;31;74;34
Klein würfeln;fact;Ingredient;Ingredient - Texture,Appearance;31;74;35
Klein würfeln;fact;Ingredient;Ingredient - Texture,Appearance;31;74;36
Klein würfeln. So dann kann ich da jetzt weitermachen mit der Gemüse oder?;competence;Preparation;Preparation Steps;31;74;37
So dann kann ich da jetzt weitermachen mit der Gemüse oder? Und die dann anbraten oder?;competence;Preparation;Preparation Steps;31;76;38
Und die dann anbraten oder? Mit in den Topf?;fact;Equipment;Ingredient addition to equipment;31;78;39
Mit in den Topf?;competence;Preparation;Preparation Steps;31;78;40
Mit in den Topf? Wie lange hab ich die Linsen schon hingestellt.;fact;Time;Passed Time;31;80;41
Wie lange hab ich die Linsen schon hingestellt. Also Gemüse lass ich jetzt anbraten und die Linsen mache ich brauch ich dann sonst noch was?;competence;Preparation;Preparation finished reassurance;31;82;42
Also Gemüse lass ich jetzt anbraten und die Linsen mache ich brauch ich dann sonst noch was? Äh wie lang muss ich die Kartoffeln kochen lassen oder;fact;Time;Cooking Time;31;90;43
Äh wie lang muss ich die Kartoffeln kochen lassen oder. Wenn bei den LInsen kein Wasser mehr drin ist dann sind sie fertig oder?;competence;Preparation;Preparation finished reassurance;31;92;44
Wenn bei den LInsen kein Wasser mehr drin ist dann sind sie fertig oder? Dann tu ich bloß irgendwie noch irgendein Soße drüber tun oder?;competence;Preparation;Preparation Steps;31;94;45
Dann tu ich bloß irgendwie noch irgendein Soße drüber tun oder? Dann tu ich noch ein paar Tomaten drüber Crème fraîche geht zu Kartoffeln oder?;competence;Preparation;Preparation Steps;31;98;46
Dann wäre meine erste Frage was ich hauptsächlich mit Spargel und Kartoffeln gutes machen könnte.;fact;Recipe;Recipe Retrieval;32;1;1
Dann wäre meine erste Frage was ich hauptsächlich mit Spargel und Kartoffeln gutes machen könnte. Was war das erste nochmal? Das normale mit der Sauce hollandaise?;fact;Recipe;Recipe Retrieval;32;3;2
Was war das erste nochmal? Das normale mit der Sauce hollandaise? Ich such wahrscheinlich was anderes.;fact;Recipe;Recipe Retrieval;32;11;3
