utterance;level_0;level_1;level_2;tp;absatz;seq
Ist Bratöl auch ok oder?;fact;Ingredient;Ingredient Substitution;31;34;13
Ist Bratöl auch ok oder?;fact;Ingredient;Ingredient Substitution;31;34;14
Das Den Koch äh den Topf mittlerer Hitze zum erhitzen;fact;Temperature;Temperature Reassurance;31;36;15
Und weiter?;competence;Preparation;Preparation Steps;31;38;16
So Wie viel von den Linsen brauche ich denn für eine Person.;fact;Amount;Amount of Ingredients;31;44;17
So. Ähm Erst wenn die Pfanne warm ist oder?;competence;Preparation;Preparation Steps;31;46;18
Dann die Linsen dazu.;competence;Preparation;Preparation Steps;31;46;19
Ok. So da kommen Linsen und irgend so eine Milch oder was;competence;Preparation;Preparation Steps;31;48;20
Gibt es eine Alternative zu Kokosmilch?;fact;Ingredient;Ingredient Substitution;31;50;21
Naja gut dann können wir normale Milch auch nehmen oder?;fact;Ingredient;Ingredient Substitution;31;52;22
Naja gut dann können wir normale Milch auch nehmen oder?;fact;Ingredient;Ingredient Substitution;31;52;23
So jetzt muss ich warten bis das warm ist oder?;competence;Preparation;Preparation Steps;31;54;24
Kann ich derweil schon etwas anderes machen?;competence;Preparation;Preparation Steps;31;56;25
Im Verhältnis zu den Linsen.;fact;Amount;Ratio;31;60;26
Äh wie viel Wasser brauche ich denn für rote Linsen.;fact;Amount;Amount of Ingredients;31;60;27
Was Wie viel Wasser brauche ich;fact;Amount;Amount of Ingredients;31;62;28
Doppelte Menge Wasser.;fact;Amount;Ratio;31;64;29
Doppelte Menge Wasser.;fact;Amount;Ratio;31;64;30
Ähm die Linsen bei zum Kochen bringen und dann;competence;Preparation;Preparation Steps;31;66;31
Solange bis das Wasser verkocht oder?;competence;Preparation;Preparation Steps;31;68;32
Zehn Minuten ungefähr.;fact;Time;Cooking Time Reassurance;31;72;33
Klein würfeln;fact;Ingredient;Ingredient - Texture,Appearance;31;74;34
Klein würfeln;fact;Ingredient;Ingredient - Texture,Appearance;31;74;35
Klein würfeln;fact;Ingredient;Ingredient - Texture,Appearance;31;74;36
So dann kann ich da jetzt weitermachen mit der Gemüse oder?;competence;Preparation;Preparation Steps;31;74;37
Und die dann anbraten oder?;competence;Preparation;Preparation Steps;31;76;38
Mit in den Topf?;fact;Equipment;Ingredient addition to equipment;31;78;39
Mit in den Topf?;competence;Preparation;Preparation Steps;31;78;40
Wie lange hab ich die Linsen schon hingestellt.;fact;Time;Passed Time;31;80;41
Also Gemüse lass ich jetzt anbraten und die Linsen mache ich brauch ich dann sonst noch was?;competence;Preparation;Preparation finished reassurance;31;82;42
Äh wie lang muss ich die Kartoffeln kochen lassen oder;fact;Time;Cooking Time;31;90;43
Wenn bei den LInsen kein Wasser mehr drin ist dann sind sie fertig oder?;competence;Preparation;Preparation finished reassurance;31;92;44
Dann tu ich bloß irgendwie noch irgendein Soße drüber tun oder?;competence;Preparation;Preparation Steps;31;94;45
Dann tu ich noch ein paar Tomaten drüber Crème fraîche geht zu Kartoffeln oder?;competence;Preparation;Preparation Steps;31;98;46
Dann wäre meine erste Frage was ich hauptsächlich mit Spargel und Kartoffeln gutes machen könnte.;fact;Recipe;Recipe Retrieval;32;1;1
Was war das erste nochmal? Das normale mit der Sauce hollandaise?;fact;Recipe;Recipe Retrieval;32;3;2
Ich such wahrscheinlich was anderes.;fact;Recipe;Recipe Retrieval;32;11;3
Man kann auch schauen was man einfach so mit Kartoffeln und Tomaten hauptsächlich dann noch macht;fact;Recipe;Recipe Retrieval;32;19;4
Ähm schau mal was Tomaten Kartoffeln hauptsächlich was man damit alles so anfangen kann.;fact;Recipe;Recipe Retrieval;32;21;5
Das ist aber mehr so beilagenmäßig oder?;fact;Meal;Meal Type;32;23;6
Äh Ja dann schauen wir nochmal was man aus Erbsen hauptsächlich machen kann und Tomaten.;fact;Recipe;Recipe Retrieval;32;25;7
Was war das erste?;fact;Ingredient;Ingredients in Recipe;32;27;8
Kannst du nochmal vorlesen?;fact;Ingredient;Ingredients in Recipe;32;29;9
Brauchen wir Mehl unbedingt?;fact;Ingredient;Ingredients in Recipe;32;31;10
Ok. Dann schauen wir was anderes an. Das sollte ja in der Suppe nicht benötigt werden oder?;fact;Ingredient;Ingredients in Recipe;32;35;11
Was war sonst?;fact;Ingredient;Ingredients in Recipe;32;37;12
Ähm such mal irgendwas was man mit dem was wir da haben machen können.;fact;Recipe;Recipe Retrieval;32;41;13
Gut der hört sich machbar an oder? Dann haben wir halt nicht Kümmel also Dann wird das. Also es hört sich an als könnte man es weglassen.;fact;Recipe;Cookability;32;47;14
Ja ok. Vielleicht doch eher nicht.;fact;Recipe;Recipe Retrieval;32;49;15
Wie lange dauert der?;fact;Time;Preparation Time;32;51;16
Wie lange dauert der?;fact;Time;Cooking Time;32;51;17
Äh wie viel;fact;Amount;Amount of Ingredients;32;55;18
Für zwei Per-;fact;Amount;Amount of Persons;32;57;19
Gut. Dann habe ich alles da. Also ich nehme an es langt wenn ich für mich was mache.;fact;Miscellaneous;Question regarding experiment;32;61;20
Ja. Was mache ich am Anfang?;competence;Preparation;Preparation Steps;32;63;21
Genau das erste Ding war was? Olivenöl oder?;competence;Preparation;Preparation Steps;32;65;22
Steht nicht dabei wie viel oder?;fact;Amount;Amount of Ingredients;32;67;23
Steht nicht dabei wie viel oder was oder?;fact;Amount;Amount of Ingredients;32;69;24
Und eine Portion ist jetzt für;fact;Amount;Amount of Persons;32;71;25
Ok. Ein Viertel Esslöffel.;fact;Amount;Amount of Ingredients;32;75;26
Was ein VIERTEL Esslöffel.;fact;Amount;Amount of Ingredients;32;75;27
Ok. Ein Viertel Esslöffel.;fact;Amount;Amount of Ingredients;32;75;28
Was ein VIERTEL Esslöffel.;fact;Amount;Amount of Ingredients;32;75;29
Ok. Ein Viertel Esslöffel.;competence;Preparation;Preparation Steps;32;75;30
Was ein VIERTEL Esslöffel.;competence;Preparation;Preparation Steps;32;75;31
Äh steht dabei wie viel Zwiebeln das dann sind?;fact;Amount;Amount of Ingredients;32;77;32
Eine halbe Zwiebel.;fact;Amount;Amount of Ingredients;32;79;33
Dann was noch?;competence;Preparation;Preparation Steps;32;79;34
Äh wie viel Knoblauch war?;fact;Amount;Amount of Ingredients;32;81;35
Was kommt denn danach dann?;competence;Preparation;Preparation Steps;32;83;36
Also wie viel von denen;fact;Amount;Amount of Ingredients;32;85;37
Was Paprika dann Tomaten;fact;Ingredient;Ingredients in Recipe;32;85;38
Was 200 Gramm normale Tomaten hat es geheißen.;fact;Amount;Amount of Ingredients;32;87;39
Was 200 Gramm normale Tomaten hat es geheißen.;fact;Amount;Amount of Ingredients;32;87;40
Was waren es 240 Gramm war das Ganze oder?;fact;Amount;Amount of Ingredients;32;89;41
Was waren es 240 Gramm war das Ganze oder?;fact;Amount;Amount of Ingredients;32;89;42
Also was noch? Dann?;competence;Preparation;Preparation Steps;32;91;43
So ein Viertel haben wir gesagt oder?;fact;Amount;Amount of Ingredients;32;93;44
So ein Viertel haben wir gesagt oder?;fact;Amount;Amount of Ingredients;32;93;45
Genau und wie viel von Erbsen?;fact;Amount;Amount of Ingredients;32;95;46
Erbsen.;fact;Ingredient;Ingredients in Recipe;32;97;47
Achso was war dann noch?;competence;Preparation;Preparation Steps;32;99;48
Ah ok das war es dann schon?;competence;Preparation;Preparation finished reassurance;32;101;49
Dann ist es soweit fertig oder?;competence;Preparation;Preparation finished reassurance;32;103;50
Also Oder muss ich da noch was machen;competence;Preparation;Preparation finished reassurance;32;103;51
Ok also zu Beginn brauch ich Informationen über die Zubereitungsart und -weise von diesem Topinambur Ja.;competence;Cooking technique;Cooking technique - Ingredient;33;1;1
Wie lange man die kochen muss.;fact;Time;Cooking Time;33;3;2
Ok. Und wie lange müssen sie kochen?;fact;Time;Cooking Time;33;5;3
Dann? Mach ich jetzt mal einen Topf mit heißem Wasser fertig?;competence;Cooking technique;Cooking technique - Next Step;33;7;4
Dann? Mach ich jetzt mal einen Topf mit heißem Wasser fertig?;competence;Cooking technique;Cooking technique - Reassurance;33;7;5
Und mache Salz rein. Und jetzt schäle ich die Dinger.;competence;Cooking technique;Cooking technique - Reassurance;33;7;6
Was für typische Gerichte gibt es mit dem Topinambur?;fact;Meal;Typical Meal;33;9;7
Ist dann wahrscheinlich auch besser wenn ich sie in kleine Stücke schneide? Zum Kochen dann sind sie wahrscheinlich schneller durch?;competence;Cooking technique;Cooking technique - Reassurance;33;13;8
Ach ja ich benutze jetzt übrigens ähm Kokosöl;fact;Ingredient;Ingredients in Recipe;33;19;9
Zum um die Zwiebeln anzubraten?;fact;Ingredient;Purpose of Ingredient;33;21;10
Aber wahrscheinlich nur die Hälfte.;fact;Amount;Amount of Ingredients;33;23;11
Aber wahrscheinlich nur die Hälfte.;fact;Amount;Amount of Ingredients;33;23;12
Und jetzt ähm schneide ich die Zwiebel?;competence;Cooking technique;Cooking technique - Reassurance;33;23;13
Genau und ich äh hab jetzt hier vor einfach die Paprika mit den Zwiebeln und der Aubergine anzubraten;competence;Cooking technique;Cooking technique - Reassurance;33;25;14
Ich schneid das jetzt einfach alles in so Stücke;competence;Cooking technique;Cooking technique - Reassurance;33;27;15
Ich überleg ob ich die einfach in den selben Topf wie diese Knollen reintun kann aber ich glaub das ist nicht so das beste;competence;Cooking technique;Cooking technique - Reassurance;33;29;16
Genau und bei Linsen bräuchte ich jetzt auch die Zeit?;fact;Time;Cooking Time;33;31;17
Und einfach in so viel Wasser wie man will oder muss man darauf achten dass es nicht zu viel Wasser ist.;fact;Amount;Amount of Ingredients;33;35;18
Zwölf Minuten waren die Linsen?;fact;Time;Cooking Time Reassurance;33;47;19
Gibt es da irgendwie so einen Trick bei dem Knollenzeug wie man das herausfinden kann ob das dann auch fertig ist?;competence;Cooking technique;Cooking technique - Ingredient;33;49;20
Mm mhm;competence;Cooking technique;Cooking technique - Next Step;33;55;21
Mhm;competence;Cooking technique;Cooking technique - Next Step;33;57;22
Ok;competence;Cooking technique;Cooking technique - Next Step;33;59;23
Aber das kann man ja auch roh essen oder?;fact;Ingredient;Ingredient eatability;33;61;24
Also was mich interessieren würde wäre wie ich da Eier irgendwie mit verarbeiten soll? Also;fact;Recipe;Recipe Retrieval;33;67;25
Also eigentlich kann man die genauso verwenden wie Kartoffeln.;fact;Ingredient;Ingredient Comparison;33;87;26
Das besteht dann wahrscheinlich auch wie Kartoffeln hauptsächlich aus Stärke oder?;fact;Knowledge;Knowledge Ingredient;33;93;27
Ja jetzt sind es zwanzig Minuten kochen die jetzt eigentlich müssten die fertig sein;fact;Time;Cooking Time Reassurance;33;113;28
Ok. Also ich hab mir jetzt mal die Zutaten angeschaut und mir gedacht ich würde gern Bulgur mit Gemüse machen und davor eine Topinambursuppe;fact;Recipe;Recipe Retrieval;34;1;1
Ok. Also ich hab mir jetzt mal die Zutaten angeschaut und mir gedacht ich würde gern Bulgur mit Gemüse machen und davor eine Topinambursuppe;fact;Recipe;Recipe Retrieval;34;1;2
Und ähm Dann würde ich mal sagen wird mit der Suppe angefangen Topinambur wie macht man das. Was gibt es da so für Vorschläge?;fact;Recipe;Recipe Retrieval;34;3;3
Gibt es da ein Rezept dafür? Topinambur-Sellerie-Suppe?;fact;Recipe;Recipe Retrieval;34;5;4
Mhm;fact;Ingredient;Ingredients in Recipe;34;9;5
Ähm Ob mit was fangen die dort an?;competence;Preparation;Preparation Steps;34;13;6
Mhm;competence;Preparation;Preparation Steps;34;17;7
Ähm weißt du wie man Topinambur schält? Einfach schälen? oder ja wahrscheinlich;competence;Cooking technique;Cooking technique - Ingredient;34;19;8
Muss man Topinambur unbedingt schälen oder kann man es auch einfach gründlich waschen.;competence;Cooking technique;Cooking technique - Ingredient;34;23;9
Ok. Das heißt große Knollen schälen und kleine kann ich auch so hernehmen Weil das wird eh alles püriert am Schluss;competence;Cooking technique;Cooking technique - Reassurance;34;25;10
Wie lange ist dann Empfehlung die Suppe kochen zu lassen? Gibt es da irgendwas?;fact;Time;Cooking Time;34;27;11
Ähm wie lang ähm braucht die Suppe zum Kochen zum weich werden?;fact;Time;Cooking Time;34;29;12
So als Richtwert?;fact;Time;Cooking Time;34;31;13
Ähm Das Gemüse in Öl anschwitzen hat es geheißen oder?;competence;Preparation;Preparation Steps;34;33;14
Mhm?;competence;Preparation;Preparation Steps;34;37;15
Den Sellerie schälen? Ja.;competence;Cooking technique;Cooking technique - Ingredient;34;43;16
Was tun die dann für Gewürze rein?;fact;Ingredient;Ingredients in Recipe;34;49;17
Mhm;fact;Ingredient;Ingredients in Recipe;34;51;18
Hm. Wie macht man Bulgur.;competence;Cooking technique;Cooking technique - Ingredient;34;57;19
Mhm? Ist das dann so viel Wasser dass man den abseien muss? Oder ist das wie bei Couscous dass man einfach so viel Wasser dazugibt dass irgendwann das.;competence;Cooking technique;Cooking technique - Reassurance;34;59;20
Und das Wasser muss weg sein;competence;Cooking technique;Cooking technique - Reassurance;34;63;21
Woher kommt Bulgur eigentlich?;fact;Knowledge;Knowledge Ingredient;34;65;22
Wie viel brauch ich da für Ein bis zwei Personen;fact;Amount;Amount of Ingredients;34;69;23
Für?;fact;Amount;Amount of Persons;34;71;24
Eine Person.;fact;Amount;Amount of Persons;34;71;25
Eine Person.;fact;Amount;Amount of Persons;34;71;26
Und doppelte Menge an Wasser;fact;Amount;Ratio;34;77;27
Und doppelte Menge an Wasser;fact;Amount;Ratio;34;77;28
Ah eine Tasse ist gut.;fact;Amount;Amount of Ingredients;34;77;29
Ok. Ähm Magst du mal schauen ob die ein Rezept für Gemüse mit ähm Aubergine und Paprika haben?;fact;Recipe;Recipe Retrieval;34;79;30
Mhm Magst du mir das mal vorlesen?;fact;Recipe;Recipe Summary;34;83;31
Aha Wie viele haben da Bewertungen abgegeben?;fact;Recipe;Request for Ratings;34;85;32
Ähm und wie machen die das dann?;competence;Preparation;Preparation Steps;34;89;33
Mhm Ähm Beim Bulgur wird der dann auch so wie Couscous mit Minze?;competence;Cooking technique;Cooking technique - Reassurance;34;91;34
Gewürzt? Mhm? Weil Couscoussalat ist ja oft mit Minze;fact;Ingredient;Ingredients in Recipe;34;93;35
Ok. Dann ist das ja eigentlich wie Couscous;fact;Ingredient;Ingredient Comparison;34;99;36
Was ist dann genau Couscous?;fact;Knowledge;Knowledge Ingredient;34;101;37
Mhm Also beides Weizen;fact;Ingredient;Ingredients in Recipe;34;107;38
Und bloß ein anderes Herstellungsverfahren und;fact;Ingredient;Ingredients in Recipe;34;109;39
Die beim Chilirezept haben mit Auberginen und Zwiebel angefangen;competence;Preparation;Preparation Steps;34;113;40
Ähm Die machen es in einem Topf;fact;Equipment;Equipment needed;34;115;41
Ähm Die machen es in einem Topf;fact;Equipment;Equipment needed;34;115;42
Wie lange brät man bei dem Rezept das Gemüse an? Steht da irgendwas dabei?;fact;Time;Roasting Time;34;117;43
Das heißt so lange anbraten bis das Gemüse weich ist.;fact;Time;Cooking Time Reassurance;34;123;44
Das heißt so lange anbraten bis das Gemüse weich ist.;competence;Preparation;Preparation Steps;34;123;45
Bei der Suppe wirft man da die Petersilie mit;competence;Preparation;Preparation Steps;34;125;46
Mhm? Aber Schnittlauch kommt nicht rein bei der Suppe;fact;Ingredient;Ingredients in Recipe;34;129;47
Mhm? Aber Schnittlauch kommt nicht rein bei der Suppe;fact;Ingredient;Ingredients in Recipe;34;129;48
Schnittlauch kommt nicht rein.;fact;Ingredient;Ingredients in Recipe;34;131;49
Welche Getränke würden reintheoretisch zu Chili passen?;fact;Meal;Suitable Drinks;34;133;50
Ich glaub für die Suppe brauche ich keine extra Getränke dazu Auch so wird eh spannend ob ich das dann hab also wahrscheinlich nicht aber ich mein interessehalber Rotwein wahrscheinlich. Wenn der schon drin ist;fact;Meal;Suitable Drinks;34;135;51
Ok Und sonst noch irgendwelche Empfehlungen?;fact;Meal;Suitable Drinks;34;141;52
Ok Und sonst noch irgendwelche Empfehlungen?;fact;Recipe;Request for Tips,Suggestions;34;141;53
Also an Chili wurde Cayennepfeffer empfohlen Paprikapulver und Salz Pfeffer;fact;Recipe;Request for Tips,Suggestions;34;145;54
Gibt es auch Informationen über Bulgur und Basilikum? Ob das zusammenpasst;fact;Ingredient;Ingredient composition;34;147;55
Äh was steht denn da drin zu Bulgursalat;fact;Recipe;Recipe Summary;34;151;56
Ähm Und sonst irgendwie Öl Essig?;fact;Ingredient;Ingredients in Recipe;34;155;57
Alexa ich brauche ein Rezept für einen vegetarischen Kartoffelauflauf.;fact;Recipe;Recipe Retrieval;35;1;1
Gibt es einen mit ähm Schlagrahm und äh beispielsweise Obst Aubergine Paprika Tomate?;fact;Recipe;Recipe Retrieval;35;3;2
Lies doch mal Bitte mal die Zutatenliste vor;fact;Ingredient;Ingredients in Recipe;35;5;3
Aha;fact;Ingredient;Ingredients in Recipe;35;7;4
Wie viele Kartoffeln brauche ich?;fact;Amount;Amount of Ingredients;35;13;5
Müssen die Kartoffeln äh vorgekocht werden? Oder geschnitten? In Scheiben;fact;Ingredient;Ingredient - Texture,Appearance;35;15;6
Ja;competence;Preparation;Preparation Steps;35;17;7
Ok. Alexa Wie putze ich eine Aubergine.;competence;Cooking technique;Cooking technique - Ingredient;35;19;8
Ja;competence;Cooking technique;Cooking technique - Next Step;35;21;9
Ähm müssen die Scheiben angebraten werden für den Auflauf?;competence;Preparation;Preparation of Ingredient;35;23;10
